uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Pietro_Sforza,Pietro,Sforza,Sforza Maria,F
https://florentiaillustrata.net/resource/person/Luigi_Galli,Luigi,Galli,Pietro,F
https://florentiaillustrata.net/resource/person/Anna_Calamai,Anna,Calamai,Giuliano,F
https://florentiaillustrata.net/resource/person/Alessandro_Bargigli,Alessandro,Bargigli,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Caprara,Gaetano,Caprara,Giovacchino,F
https://florentiaillustrata.net/resource/person/Gaetano_Bianchini,Gaetano,Bianchini,,F
https://florentiaillustrata.net/resource/person/Carlotta_Targioni_Tozzetti,Carlotta,Targioni Tozzetti,Giovanni,F
https://florentiaillustrata.net/resource/person/Pietro_Papi,Pietro,Papi,Matteo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pagliai,Giuseppe,Pagliai,Ranieri,F
https://florentiaillustrata.net/resource/person/Antonio_Poroli,Antonio,Poroli,Teodoro,F
https://florentiaillustrata.net/resource/person/Giuseppe_Marinelli,Giuseppe,Marinelli,Ilario,F
https://florentiaillustrata.net/resource/person/Francesco_Bacci,Francesco,Bacci,Giovacchino,F
https://florentiaillustrata.net/resource/person/Giovanni_Cappugi,Giovanni,Cappugi,Matteo,F
https://florentiaillustrata.net/resource/person/Filippo_Pucci_Delle_Stelle,Filippo,Pucci Delle Stelle,Tommaso,F
https://florentiaillustrata.net/resource/person/Gaetano_Sestini,Gaetano,Sestini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cosimo_Guarnieri,Cosimo,Guarnieri,Luigi,F
https://florentiaillustrata.net/resource/person/Carlotta_Davitti,Carlotta,Davitti,,F
https://florentiaillustrata.net/resource/person/Enrichetta_Favi,Enrichetta,Favi,Giovanni,F
https://florentiaillustrata.net/resource/person/Giovanni_Lotti,Giovanni,Lotti,Santi,F
https://florentiaillustrata.net/resource/person/Pietro_Boattini,Pietro,Boattini,,F
https://florentiaillustrata.net/resource/person/Pietro_Paoletti,Pietro,Paoletti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Lorenzo_Faldi,Lorenzo,Faldi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giuntini,Giuseppe,Giuntini,Pietro,F
https://florentiaillustrata.net/resource/person/Caterina_Grazzini,Caterina,Grazzini,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Marinari,Giuseppe,Marinari,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Casini,Giuseppe,Casini,Gaetano,F
https://florentiaillustrata.net/resource/person/Alessandro_Tanagli,Alessandro,Tanagli,Carlo,F
https://florentiaillustrata.net/resource/person/Pietro_Torricini,Pietro,Torricini,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fei,Giuseppe,Fei,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Beconcini,Giovanni,Beconcini,,F
https://florentiaillustrata.net/resource/person/Paolo_Bourbon_del_Monte,Paolo,Bourbon del Monte,Pompeo,F
https://florentiaillustrata.net/resource/person/Francesco_Pesci,Francesco,Pesci,Filippo,F
https://florentiaillustrata.net/resource/person/Caterina_Marconi,Caterina,Marconi,Bernardo,F
https://florentiaillustrata.net/resource/person/Alessandro_Da_Barberino,Alessandro,Da Barberino,Baldassarre,F
https://florentiaillustrata.net/resource/person/Carlo_Novelli,Carlo,Novelli,Jacopo,F
https://florentiaillustrata.net/resource/person/Pasquale_Monni,Pasquale,Monni,Lorenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Baldini,Luigi,Baldini,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Gargani,Luigi,Gargani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Fanciullacci,Francesco,Fanciullacci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Turri,Giovanni,Turri,Orazio,F
https://florentiaillustrata.net/resource/person/Michele_Maganzi,Michele,Maganzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_De_Bruck,Francesco,De Bruck,Leopoldo,F
https://florentiaillustrata.net/resource/person/Pietro_Passeri,Pietro,Passeri,Sebastiano,F
https://florentiaillustrata.net/resource/person/Pasquale_Baldini,Pasquale,Baldini,Liborio,F
https://florentiaillustrata.net/resource/person/Donato_Orvieto,Donato,Orvieto,Isacco,F
https://florentiaillustrata.net/resource/person/Pietro_Frittelli,Pietro,Frittelli,Gaetano,F
https://florentiaillustrata.net/resource/person/Ferdinando_Romiti,Ferdinando,Romiti,Domenico,F
https://florentiaillustrata.net/resource/person/Giovanni_Boccianti,Giovanni,Boccianti,Agostino,F
https://florentiaillustrata.net/resource/person/Tommaso_Chiappini,Tommaso,Chiappini,Lorenzo,F
https://florentiaillustrata.net/resource/person/Cesare_Sbolci,Cesare,Sbolci,,F
https://florentiaillustrata.net/resource/person/Giovanni_Cardini,Giovanni,Cardini,Michele,F
https://florentiaillustrata.net/resource/person/Vincenzo_Pratesi,Vincenzo,Pratesi,Amaddio,F
https://florentiaillustrata.net/resource/person/Francesco_Barducci,Francesco,Barducci,Filippo,F
https://florentiaillustrata.net/resource/person/Luigi_Pieri,Luigi,Pieri,Giuseppe,F
https://florentiaillustrata.net/resource/person/Stefano_Sciarelli,Stefano,Sciarelli,Bernardino,F
https://florentiaillustrata.net/resource/person/Vittorio_Bertelli,Vittorio,Bertelli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Elisabetta_Vestri,Elisabetta,Vestri,Gaetano,F
https://florentiaillustrata.net/resource/person/Giovanni_Pini,Giovanni,Pini,Gaspero,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bruscoli,Giuseppe,Bruscoli,Giovacchino,F
https://florentiaillustrata.net/resource/person/Pietro_Villoresi,Pietro,Villoresi,Simone,F
https://florentiaillustrata.net/resource/person/Livia_Calvelli,Livia,Calvelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Comparini,Pietro,Comparini,Zanobi,F
https://florentiaillustrata.net/resource/person/Luisa_Caglieri,Luisa,Caglieri,Filippo,F
https://florentiaillustrata.net/resource/person/Giovanni_Del_Pace,Giovanni,Del Pace,Natale,F
https://florentiaillustrata.net/resource/person/Giovanni_Catellini_da_Castiglione,Giovanni,Catellini da Castiglione,Santi,F
https://florentiaillustrata.net/resource/person/Girolamo_Tantini,Girolamo,Tantini,Luigi,F
https://florentiaillustrata.net/resource/person/Michele_Finzi,Michele,Finzi,Vitale,F
https://florentiaillustrata.net/resource/person/Luigi_Agostini,Luigi,Agostini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Emilio_Del_Chiaro,Emilio,Del Chiaro,Giovacchino,F
https://florentiaillustrata.net/resource/person/Pietro_Conti,Pietro,Conti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Cioni,Luigi,Cioni,Filippo,F
https://florentiaillustrata.net/resource/person/Gaetano_Ferroni,Gaetano,Ferroni,Simone,F
https://florentiaillustrata.net/resource/person/Pasquale_Pasquinelli,Pasquale,Pasquinelli,Giovanni,F
https://florentiaillustrata.net/resource/person/Ferdinando_Villi_Franchi_Giorgini,Ferdinando,Villi Franchi Giorgini,Lino Maria,F
https://florentiaillustrata.net/resource/person/Elisabetta_Brunacci,Elisabetta,Brunacci,Pier Cesare,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pezzatini,Giuseppe,Pezzatini,Francesco,F
https://florentiaillustrata.net/resource/person/Francesco_Melini,Francesco,Melini,Pietro,F
https://florentiaillustrata.net/resource/person/Francesco_Seroni,Francesco,Seroni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Giusti,Francesco,Giusti,Santi,F
https://florentiaillustrata.net/resource/person/Ferdinando_Scoti,Ferdinando,Scoti,Paolo,F
https://florentiaillustrata.net/resource/person/Agata_Lelli,Agata,Lelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Andrea_Mengotto,Andrea,Mengotto,Giovanni Maria,F
https://florentiaillustrata.net/resource/person/Anna_Dothel,Anna,Dothel,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Gherardini,Giuseppe,Gherardini,Antonio,F
https://florentiaillustrata.net/resource/person/Stefano_Carboni,Stefano,Carboni,Pasquale,F
https://florentiaillustrata.net/resource/person/Lorenzo_Martinelli,Lorenzo,Martinelli,Antonio,F
https://florentiaillustrata.net/resource/person/Ferdinando_Brocchi,Ferdinando,Brocchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Anforti_Pasqualigo_Basadonna,Francesco,Anforti Pasqualigo Basadonna,Luigi,F
https://florentiaillustrata.net/resource/person/Angelo_Bellini,Angelo,Bellini,Pietro,F
https://florentiaillustrata.net/resource/person/Tommaso_Agostini,Tommaso,Agostini,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Bensi,Luigi,Bensi,Ferdinando,F
https://florentiaillustrata.net/resource/person/Emilio_Luci,Emilio,Luci,Gregorio,F
https://florentiaillustrata.net/resource/person/Gaetano_Meucci,Gaetano,Meucci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Ferdinando_Ulivieri,Ferdinando,Ulivieri,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Castagni,Luigi,Castagni,Antonio,F
https://florentiaillustrata.net/resource/person/Giovanni_Landi,Giovanni,Landi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Anna_Dolfi,Anna,Dolfi,Gaetano,F
https://florentiaillustrata.net/resource/person/Gregorio_Luci,Gregorio,Luci,Emilio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cellai,Giuseppe,Cellai,Carlo,F
https://florentiaillustrata.net/resource/person/Lorenzo_Donnini,Lorenzo,Donnini,Domenico,F
https://florentiaillustrata.net/resource/person/Lorenzo_Michelozzi,Lorenzo,Michelozzi,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Pessuti,Luigi,Pessuti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Gattai,Giuseppe,Gattai,Giovan Gualberto,F
https://florentiaillustrata.net/resource/person/Antonio_Sani,Antonio,Sani,Francesco,F
https://florentiaillustrata.net/resource/person/Giuditta_Carlini,Giuditta,Carlini,Carlo,F
https://florentiaillustrata.net/resource/person/Domenico_Vinci,Domenico,Vinci,Stefano,F
https://florentiaillustrata.net/resource/person/Pietro_Cosci,Pietro,Cosci,Luigi Antonio,F
https://florentiaillustrata.net/resource/person/Alessandro_Rivani,Alessandro,Rivani,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Chiostri,Giuseppe,Chiostri,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Burbassi,Luigi,Burbassi,Angelo,F
https://florentiaillustrata.net/resource/person/Stefano_Ancillotti,Stefano,Ancillotti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Del_Buono,Filippo,Del Buono,Clemente,F
https://florentiaillustrata.net/resource/person/Luigi_Fortunati,Luigi,Fortunati,Pietro Leopoldo,F
https://florentiaillustrata.net/resource/person/Giovanni_Ciampolini,Giovanni,Ciampolini,Anton Benedetto,F
https://florentiaillustrata.net/resource/person/Francesco_Bolognesi,Francesco,Bolognesi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Tosi,Giovanni,Tosi,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Conti,Giuseppe,Conti,Domenico,F
https://florentiaillustrata.net/resource/person/Antonio_Bessi,Antonio,Bessi,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Calamai,Giuseppe,Calamai,Agostino,F
https://florentiaillustrata.net/resource/person/Jacopo_Vettori,Jacopo,Vettori,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Ambron,Giuseppe,Ambron,Salomone,F
https://florentiaillustrata.net/resource/person/Agostino_Del_Moro,Agostino,Del Moro,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Uccelli,Giuseppe,Uccelli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Mani,Giuseppe,Mani,Benedetto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Biffoli,Giuseppe,Biffoli,Lorenzo,F
https://florentiaillustrata.net/resource/person/Teresa_Lastrucci,Teresa,Lastrucci,Francesco,F
https://florentiaillustrata.net/resource/person/Jacopo_Guidi,Jacopo,Guidi,Cammillo,F
https://florentiaillustrata.net/resource/person/Antonio_Calvelli,Antonio,Calvelli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Andrea_Grandi,Andrea,Grandi,Santi,F
https://florentiaillustrata.net/resource/person/Jacopo_Caselli,Jacopo,Caselli,Angiolo,F
https://florentiaillustrata.net/resource/person/Francesco_Gatteschi,Francesco,Gatteschi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luisa_Salvucci,Luisa,Salvucci,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Aliani,Giuseppe,Aliani,Filippo,F
https://florentiaillustrata.net/resource/person/Luigi_Genella,Luigi,Genella,Pier Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giusti,Giuseppe,Giusti,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Coppetti,Giuseppe,Coppetti,Jacopo,F
https://florentiaillustrata.net/resource/person/Luigi_Franceschi,Luigi,Franceschi,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Morrocchi,Vincenzo,Morrocchi,Francesco,F
https://florentiaillustrata.net/resource/person/Andrea_Montani,Andrea,Montani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Ferdinando_Puccini,Ferdinando,Puccini,Antonio,F
https://florentiaillustrata.net/resource/person/Francesco_Bedeschi,Francesco,Bedeschi,Ippolito,F
https://florentiaillustrata.net/resource/person/Luisa_Taccioni,Luisa,Taccioni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Calendi,Giuseppe,Calendi,Pietro,F
https://florentiaillustrata.net/resource/person/Vincenzo_Vannucci,Vincenzo,Vannucci,Francesco,F
https://florentiaillustrata.net/resource/person/Antonio_Pozzesi,Antonio,Pozzesi,Ferdinando,F
https://florentiaillustrata.net/resource/person/Lorenzo_Miniati,Lorenzo,Miniati,,F
https://florentiaillustrata.net/resource/person/Gaetano_Bichi,Gaetano,Bichi,Biagio,F
https://florentiaillustrata.net/resource/person/Tommaso_Da_Barberino,Tommaso,Da Barberino,Baldassarre,F
https://florentiaillustrata.net/resource/person/Giuseppe_Altoviti,Giuseppe,Altoviti,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Bombicci,Luigi,Bombicci,Francesco,F
https://florentiaillustrata.net/resource/person/Lorenzo_Sottani,Lorenzo,Sottani,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Cammelli,Filippo,Cammelli,Michele,F
https://florentiaillustrata.net/resource/person/Pasquale_Benincasa,Pasquale,Benincasa,Valentino,F
https://florentiaillustrata.net/resource/person/Sebastiano_Morelli,Sebastiano,Morelli,Domenico,F
https://florentiaillustrata.net/resource/person/Francesco_Ranfagni,Francesco,Ranfagni,Donato,F
https://florentiaillustrata.net/resource/person/Luigi_Albizzi,Luigi,Albizzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cosimo_Mugellini,Cosimo,Mugellini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Sestini,Giovanni,Sestini,Gaetano,F
https://florentiaillustrata.net/resource/person/Carlo_Bicchierai,Carlo,Bicchierai,Pietro,F
https://florentiaillustrata.net/resource/person/Antonio_Peppini,Antonio,Peppini,Paolo,F
https://florentiaillustrata.net/resource/person/Pietro_Brocchi,Pietro,Brocchi,Giovan Filippo,F
https://florentiaillustrata.net/resource/person/Andrea_Rondinelli,Andrea,Rondinelli,Luigi,F
https://florentiaillustrata.net/resource/person/Francesco_Martellucci,Francesco,Martellucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giannini,Giuseppe,Giannini,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Del_Bravo,Giuseppe,Del Bravo,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Ferretti,Giuseppe,Ferretti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cantini,Giuseppe,Cantini,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Luigi_Gagliani,Luigi,Gagliani,Pietro,F
https://florentiaillustrata.net/resource/person/Vincenzo_Gargani,Vincenzo,Gargani,Gaetano,F
https://florentiaillustrata.net/resource/person/Ferdinando_Bacci,Ferdinando,Bacci,Bernardo,F
https://florentiaillustrata.net/resource/person/Pietro_Ciatti,Pietro,Ciatti,Valentino,F
https://florentiaillustrata.net/resource/person/Paolo_Martini,Paolo,Martini,Francesco,F
https://florentiaillustrata.net/resource/person/Teresa_Fancelli,Teresa,Fancelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Vincenzo_Giuntini,Vincenzo,Giuntini,Michele,F
https://florentiaillustrata.net/resource/person/Francesco_Mannucci,Francesco,Mannucci,Ranieri,F
https://florentiaillustrata.net/resource/person/Luigi_Catani,Luigi,Catani,Stefano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Violi,Giuseppe,Violi,Agostino,F
https://florentiaillustrata.net/resource/person/Francesco_Baldi,Francesco,Baldi,Luigi,F
https://florentiaillustrata.net/resource/person/Pasquale_Cecchi,Pasquale,Cecchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Valentino_Martini,Valentino,Martini,Giovan Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Veraci,Gaetano,Veraci,Alessandro,F
https://florentiaillustrata.net/resource/person/Andrea_Landini,Andrea,Landini,Giovanni,F
https://florentiaillustrata.net/resource/person/Filippo_Catellacci,Filippo,Catellacci,Niccolò,F
https://florentiaillustrata.net/resource/person/Ignazio_Bechi,Ignazio,Bechi,Pietro,F
https://florentiaillustrata.net/resource/person/Antonio_Lastri,Antonio,Lastri,Giovacchino,F
https://florentiaillustrata.net/resource/person/Pietro_Nati_Poltri,Pietro,Nati Poltri,Lodovico,F
https://florentiaillustrata.net/resource/person/Caterina_Frittelli,Caterina,Frittelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Andrea_Martinelli,Andrea,Martinelli,Angiolo,F
https://florentiaillustrata.net/resource/person/Teresa_Lamperi,Teresa,Lamperi,Antonio,F
https://florentiaillustrata.net/resource/person/Carlo_Sodi,Carlo,Sodi,Mattias,F
https://florentiaillustrata.net/resource/person/Lucia_Mori,Lucia,Mori,Filippo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Rosai,Giuseppe,Rosai,Giovan Tommaso,F
https://florentiaillustrata.net/resource/person/Luigi_Spagni,Luigi,Spagni,Mattia,F
https://florentiaillustrata.net/resource/person/Giuseppe_Durazzini,Giuseppe,Durazzini,Antonio Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Perugini,Giuseppe,Perugini,Carlo,F
https://florentiaillustrata.net/resource/person/Alessandro_Rosi,Alessandro,Rosi,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Papini,Giuseppe,Papini,Jacopo,F
https://florentiaillustrata.net/resource/person/Pietro_Mancini,Pietro,Mancini,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Catani,Gaetano,Catani,Giovan Gualberto,F
https://florentiaillustrata.net/resource/person/Pasquale_Berti,Pasquale,Berti,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Vestri,Gaetano,Vestri,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Parenti,Pietro,Parenti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gregorio_Andreini,Gregorio,Andreini,Ferdinando,F
https://florentiaillustrata.net/resource/person/Marco_Galletti,Marco,Galletti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Frittelli,Luigi,Frittelli,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Orlandini,Antonio,Orlandini,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Salimbeni,Gaetano,Salimbeni,Gaspero,F
https://florentiaillustrata.net/resource/person/Francesco_Tani,Francesco,Tani,Giacomo,F
https://florentiaillustrata.net/resource/person/Tommaso_Bisoli,Tommaso,Bisoli,Gaspero,F
https://florentiaillustrata.net/resource/person/Luigi_Parigi,Luigi,Parigi,Carlo,F
https://florentiaillustrata.net/resource/person/Gaetano_Vaselli,Gaetano,Vaselli,Lorenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Segui,Giovanni,Segui,Sigismondo,F
https://florentiaillustrata.net/resource/person/Ferdinando_Massai,Ferdinando,Massai,Pietro,F
https://florentiaillustrata.net/resource/person/Matteo_Panzani,Matteo,Panzani,Stefano,F
https://florentiaillustrata.net/resource/person/Pasquale_Grazzini,Pasquale,Grazzini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Salucci,Giuseppe,Salucci,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Antonio_Boni,Antonio,Boni,Gabbriello,F
https://florentiaillustrata.net/resource/person/Giuseppe_Tassinari,Giuseppe,Tassinari,Francesco,F
https://florentiaillustrata.net/resource/person/Antonio_Valeri,Antonio,Valeri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Simone_Andreoni,Simone,Andreoni,Gaetano,F
https://florentiaillustrata.net/resource/person/Tommaso_Baroni_Delle_Stelle,Tommaso,Baroni Delle Stelle,Ridolfo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Setticelli,Giuseppe,Setticelli,Tommaso,F
https://florentiaillustrata.net/resource/person/Pasquale_Mancini,Pasquale,Mancini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giacomo_Moro,Giacomo,Moro,Tommaso,F
https://florentiaillustrata.net/resource/person/Benedetto_Bartolini,Benedetto,Bartolini,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Marchesini,Luigi,Marchesini,Andrea,F
https://florentiaillustrata.net/resource/person/Gaetano_Barnini,Gaetano,Barnini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Clementina_Stacchini,Clementina,Stacchini,Gaetano,F
https://florentiaillustrata.net/resource/person/Stefano_Bertolini,Stefano,Bertolini,Giulio Cesare,F
https://florentiaillustrata.net/resource/person/Lorenzo_Stanghi,Lorenzo,Stanghi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Pasquale_Mani,Pasquale,Mani,Natale,F
https://florentiaillustrata.net/resource/person/Girolamo_Puccini,Girolamo,Puccini,,F
https://florentiaillustrata.net/resource/person/Minerva_Barbolani_da_Montauto,Minerva,Barbolani da Montauto,Ferdinando,F
https://florentiaillustrata.net/resource/person/Luigi_Baldacci,Luigi,Baldacci,Benedetto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Albizzi,Giuseppe,Albizzi,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Buonarroti,Giuseppe,Buonarroti,Leonardo,F
https://florentiaillustrata.net/resource/person/Eugenio_Ceccherini,Eugenio,Ceccherini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Alberti,Gaetano,Alberti,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Botti,Giuseppe,Botti,Fortunato,F
https://florentiaillustrata.net/resource/person/Domenico_Tanfani,Domenico,Tanfani,,F
https://florentiaillustrata.net/resource/person/Stefano_Minucci,Stefano,Minucci,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Agostino_Baccani,Agostino,Baccani,Pietro,F
https://florentiaillustrata.net/resource/person/Fabio_Feroni,Fabio,Feroni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Favi,Antonio,Favi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Vanni,Francesco,Vanni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Tommaso_Biti,Tommaso,Biti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Annunziata_Sandrini,Annunziata,Sandrini,Giuseppe Romolo,F
https://florentiaillustrata.net/resource/person/Antonio_Pignotti,Antonio,Pignotti,Bernardo,F
https://florentiaillustrata.net/resource/person/Vincenzo_Meini,Vincenzo,Meini,,F
https://florentiaillustrata.net/resource/person/Lorenzo_Carotti,Lorenzo,Carotti,Carlo,F
https://florentiaillustrata.net/resource/person/Gaetano_Mantellini,Gaetano,Mantellini,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Colzi,Giuseppe,Colzi,Cosimo,F
https://florentiaillustrata.net/resource/person/Filippo_Pescetti,Filippo,Pescetti,Luigi,F
https://florentiaillustrata.net/resource/person/Luigi_Ricci,Luigi,Ricci,Francesco,F
https://florentiaillustrata.net/resource/person/Ferdinando_Casini,Ferdinando,Casini,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Baldini,Giuseppe,Baldini,Pietro,F
https://florentiaillustrata.net/resource/person/Andrea_Lottini,Andrea,Lottini,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Quaresimi,Giuseppe,Quaresimi,Marco,F
https://florentiaillustrata.net/resource/person/Lorenzo_Poccianti,Lorenzo,Poccianti,Pietro,F
https://florentiaillustrata.net/resource/person/Pietro_Tosi,Pietro,Tosi,Giovanni,F
https://florentiaillustrata.net/resource/person/Giovanni_Pierucci,Giovanni,Pierucci,,F
https://florentiaillustrata.net/resource/person/Pasquale_Bernardi,Pasquale,Bernardi,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Martinuzzi,Antonio,Martinuzzi,Valente,F
https://florentiaillustrata.net/resource/person/Ferdinando_Strozzi,Ferdinando,Strozzi,Lorenzo,F
https://florentiaillustrata.net/resource/person/Tommaso_Garter,Tommaso,Garter,Gesualdo,F
https://florentiaillustrata.net/resource/person/Francesco_Arrighi_già_Griffoli,Francesco,Arrighi già Griffoli,Felice,F
https://florentiaillustrata.net/resource/person/Vincenzo_Corsi,Vincenzo,Corsi,Cristofano,F
https://florentiaillustrata.net/resource/person/Francesco_Nistri,Francesco,Nistri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Vincenzo_Moriani,Vincenzo,Moriani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Moricci,Giuseppe,Moricci,Benedetto,F
https://florentiaillustrata.net/resource/person/Pietro_Buonaccorsi_Perini,Pietro,Buonaccorsi Perini,Carlo,F
https://florentiaillustrata.net/resource/person/Massimiliano_Pierotti,Massimiliano,Pierotti,Lorenzo,F
https://florentiaillustrata.net/resource/person/Angelo_Nannini,Angelo,Nannini,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Da_Filicaja,Giuseppe,Da Filicaja,Vincenzo,F
https://florentiaillustrata.net/resource/person/Lorenzo_Paluffi,Lorenzo,Paluffi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luigi_Castellani,Luigi,Castellani,Lorenzo,F
https://florentiaillustrata.net/resource/person/Tommaso_Bisori,Tommaso,Bisori,Gaspero,F
https://florentiaillustrata.net/resource/person/Luisa_Bresci,Luisa,Bresci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Rosa_Corsi,Rosa,Corsi,Matteo,F
https://florentiaillustrata.net/resource/person/Emilio_Pieracci,Emilio,Pieracci,Lorenzo,F
https://florentiaillustrata.net/resource/person/Cosimo_Stoppioni,Cosimo,Stoppioni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Alessandro_Pontenani,Alessandro,Pontenani,Bernardino,F
https://florentiaillustrata.net/resource/person/Antonio_Mugnaini,Antonio,Mugnaini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Vitali,Giuseppe,Vitali,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Monatti,Giuseppe,Monatti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Natale_Gherardelli,Natale,Gherardelli,Francesco,F
